0.007619,0.00071017,-0.0044234
0.0077098,-1.7182e-05,-0.0046408
0.0078005,-0.0012194,-0.005881
0.0078912,-0.0012685,-0.0064069
0.0079819,-0.00022568,-0.0053855
0.0080726,0.00073741,-0.0039634
0.0081633,0.00056318,-0.0029189
0.008254,-0.00099019,-0.0040467
0.0083447,-0.0010712,-0.0051847
0.0084354,-0.00051049,-0.0042124
0.0085261,0.00016811,-0.003914
0.0086168,0.0005242,-0.0031126
0.0087075,0.00079746,-0.0030591
0.0087982,-7.2623e-05,-0.0032028
0.0088889,-0.00073598,-0.0050055
0.0089796,-0.00014582,-0.0043588
0.0090703,-3.6214e-05,-0.0045268
0.009161,0.00029076,-0.0034697
0.0092517,1.6332e-05,-0.0035061
0.0093424,-0.00099105,-0.0042945
0.0094331,-0.00082692,-0.004968
0.0095238,0.0019554,-0.0027443
0.0096145,0.0022259,-0.00067352
0.0097052,-0.00023769,-0.0019375
0.0097959,-0.0019213,-0.0042592
0.0098866,-0.0016923,-0.0049636
0.0099773,0.00085409,-0.0035675
0.010068,0.0043463,3.3588e-05
0.010159,0.0044923,0.0027693
0.010249,-0.00020339,-0.00099723
0.01034,-0.0031197,-0.0049221
0.010431,-0.001356,-0.0048871
0.010522,0.0016439,-0.0013351
0.010612,0.0023389,7.6536e-05
0.010703,0.0017364,-1.1718e-05
0.010794,0.00027067,-0.0007311
0.010884,1.4047e-05,-0.0019726
0.010975,-0.00083117,-0.0033153
0.011066,0.00038181,-0.0025033
0.011156,0.0027505,0.0011944
0.011247,0.0042021,0.0033839
0.011338,0.0028726,0.0040719
0.011429,-0.00018689,-0.00032567
0.011519,-0.0033128,-0.0045499
0.01161,-0.0014003,-0.004904
0.011701,0.0021741,0.0013108
0.011791,0.0030041,0.004014
0.011882,0.0017585,0.0032538
0.011973,0.0017463,0.0012826
0.012063,0.00052426,2.4761e-05
0.012154,-0.00011248,-0.0011573
0.012245,0.0025987,0.0020231
0.012336,0.0050608,0.0059119
0.012426,0.0052064,0.0068221
0.012517,0.0029426,0.0045338
0.012608,0.00032747,0.0020538
0.012698,-0.0013239,-0.00073541
0.012789,0.0011986,0.0012086
0.01288,0.0042403,0.006092
0.012971,0.0050713,0.0088727
0.013061,0.0035266,0.0074167
0.013152,0.00024826,0.003212
0.013243,-0.0029034,-0.0020824
0.013333,0.0010585,-9.7635e-05
0.013424,0.0036807,0.0050191
0.013515,0.0039076,0.006175
0.013605,0.0027323,0.0058996
0.013696,0.00087934,0.0037035
0.013787,-0.0022525,-0.00069484
0.013878,0.00048805,-0.00074311
0.013968,0.0050704,0.0062837
0.014059,0.0027598,0.0068042
0.01415,-5.1697e-05,0.0028915
0.01424,0.0033359,0.0034743
0.014331,0.0050642,0.0055941
0.014422,0.0022157,0.0024872
0.014512,0.0025705,0.0025413
0.014603,0.0052115,0.006519
0.014694,0.0031349,0.0070969
0.014785,-2.3505e-05,0.001972
0.014875,0.00033275,-0.00046156
0.014966,0.0037109,0.0017904
0.015057,0.0054928,0.0059588
0.015147,0.0055148,0.0066019
0.015238,0.0040467,0.0068741
0.015329,0.00015773,0.0018159
0.01542,-0.0018065,-0.0024221
0.01551,-0.00010821,-0.0035142
0.015601,0.0035675,0.0026177
0.015692,0.0069582,0.0058479
0.015782,0.0073603,0.0094767
0.015873,-0.0011483,0.0010415
0.015964,-0.0076722,-0.0083877
0.016054,-0.0037155,-0.0086046
0.016145,0.0046187,0.0007806
0.016236,0.0093356,0.0087689
0.016327,0.0099192,0.011416
0.016417,0.00073585,0.0038295
0.016508,-0.0076755,-0.0096476
0.016599,-0.0055865,-0.01058
0.016689,0.0077592,0.0012979
0.01678,0.012756,0.013967
0.016871,0.0075115,0.01046
0.016961,0.00014498,0.0017755
0.017052,0.0012779,-0.0028172
0.017143,0.00034054,-0.0007682
0.017234,-0.001559,-0.0049579
0.017324,0.0025004,0.0008028
0.017415,0.0090275,0.00802
0.017506,0.0093077,0.011503
0.017596,0.0022546,0.0021092
0.017687,-0.0056719,-0.0075037
0.017778,-0.0096284,-0.016834
0.017868,0.0042989,-0.0030274
0.017959,0.0094491,0.010629
0.01805,0.008781,0.011355
0.018141,0.0021002,0.0023228
0.018231,-0.00096544,-0.005775
0.018322,-0.0067459,-0.011128
0.018413,0.0046892,-0.0029785
0.018503,0.014184,0.015843
0.018594,0.0083218,0.01101
0.018685,-0.00066153,0.0011127
0.018776,-0.0017423,-0.0071079
0.018866,0.0034278,-0.0019756
0.018957,0.0078222,0.002733
0.019048,0.0083791,0.011129
0.019138,0.00069034,0.0029643
0.019229,-0.00017438,-0.00039409
0.01932,0.0055421,0.00064569
0.01941,0.0047044,0.003615
0.019501,-0.00261,-0.0058951
0.019592,-8.2732e-05,-0.0032619
0.019683,0.0032065,-9.7822e-05
0.019773,0.0061414,0.0059874
0.019864,0.001732,0.0018599
0.019955,-0.0020489,-0.0038268
0.020045,-0.0048415,-0.010888
0.020136,0.0054145,-0.00036234
0.020227,0.0079281,0.0084609
0.020317,0.0038115,0.005093
0.020408,-0.00072491,-0.0024035
0.020499,0.0064193,0.00058874
0.02059,0.0059512,0.0044988
0.02068,0.0042485,0.0029162
0.020771,0.0061276,0.0060295
0.020862,0.0074053,0.0056792
0.020952,0.0034356,0.0013324
0.021043,0.006311,0.0020886
0.021134,0.0080941,0.0077719
0.021224,0.0013029,-0.00069031
0.021315,0.0055428,0.0014017
0.021406,0.0061008,0.0037345
0.021497,6.0808e-05,-0.001649
0.021587,-0.00013511,-0.0057596
0.021678,0.0056766,0.0026133
0.021769,-0.0044646,-0.0065675
0.021859,-0.00043956,-0.0071165
0.02195,0.0063865,0.002795
0.022041,0.0015167,2.6135e-05
0.022132,-0.0054468,-0.0089543
0.022222,0.004556,-0.0013671
0.022313,0.0088699,0.0066284
0.022404,0.01069,0.0068378
0.022494,0.0073688,0.0094621
0.022585,0.00072468,-0.00074832
0.022676,0.0031038,-9.6187e-05
0.022766,0.011401,0.0050483
0.022857,0.017766,0.017341
0.022948,0.0082594,0.010978
0.023039,0.00018891,0.0028476
0.023129,-0.0009105,-0.0063181
0.02322,0.0089631,0.0027672
0.023311,0.0052915,0.0049303
0.023401,0.0044387,0.00262
0.023492,0.003071,0.0027206
0.023583,-0.0006324,-0.0024562
0.023673,-0.0016584,-0.0054455
0.023764,2.4436e-05,-0.0052773
0.023855,0.0017696,-0.00070271
0.023946,0.0046601,0.0014727
0.024036,0.0112,0.011526
0.024127,0.00044654,0.0034505
0.024218,-0.0029352,-0.0044067
0.024308,-0.0028722,-0.0058473
0.024399,0.0046496,-0.00024823
0.02449,0.0082123,0.0097331
0.02458,0.01243,0.014556
0.024671,0.0047505,0.0093873
0.024762,-0.00020087,-0.0037888
0.024853,0.0042903,0.00061628
0.024943,0.0071225,0.0020813
0.025034,0.0065618,0.0085225
0.025125,0.0061597,0.0046368
0.025215,0.013488,0.014085
0.025306,0.0041178,0.0047951
0.025397,0.0040513,0.000908
0.025488,0.00054318,-0.0012042
0.025578,-0.0037874,-0.0016995
0.025669,-0.013682,-0.014238
0.02576,0.01017,6.996e-05
0.02585,0.014219,0.016866
0.025941,-0.002069,-0.0019626
0.026032,-0.0098803,-0.01144
0.026122,0.0013962,-0.0029895
0.026213,-0.0026171,4.913e-05
0.026304,0.0022616,-0.0042358
0.026395,0.011441,0.012976
0.026485,0.0058667,0.0075644
0.026576,0.00049254,0.0017951
0.026667,0.0081972,0.0039163
0.026757,0.0080792,0.0102
0.026848,0.0022993,0.0026358
0.026939,0.0070561,0.0093583
0.027029,0.0062099,0.0079452
0.02712,0.0050914,0.0088596
0.027211,0.0011884,0.00063311
0.027302,0.0085122,0.0036209
0.027392,0.0037059,0.0044177
0.027483,0.0044506,0.0066143
0.027574,-0.0027492,0.0020632
0.027664,-0.0016401,-0.0036935
0.027755,-0.005186,-0.0036891
0.027846,0.0024508,-0.0043403
0.027937,0.00067379,0.002733
0.028027,0.0012827,-0.0003376
0.028118,8.8063e-05,0.0056231
0.028209,-0.0019612,-0.0050812
0.028299,-0.0017666,-0.0003846
0.02839,-0.0005047,-0.003274
0.028481,0.0030405,0.0042702
0.028571,0.0001087,-0.0012324
0.028662,0.0050352,0.0069723
0.028753,0.0019959,0.00071176
0.028844,0.0087977,0.0060208
0.028934,0.0047658,0.0078742
0.029025,0.0036122,0.0048953
0.029116,-0.00090754,-0.00021657
0.029206,0.0094895,0.004259
0.029297,0.010447,0.012253
0.029388,0.0042476,0.0031039
0.029478,-0.0021952,0.0015076
0.029569,0.0026008,-0.00251
0.02966,0.0032201,0.0049081
0.029751,-0.00047661,-0.0053483
0.029841,0.0038358,0.0057545
0.029932,-0.0075534,-0.0081411
0.030023,-0.0061834,-0.0091527
0.030113,0.0060322,-0.00037866
0.030204,0.010893,0.013703
0.030295,-0.004874,-0.0030794
0.030385,-0.0021672,-0.0051745
0.030476,-0.00097565,-0.0023978
0.030567,0.0059977,0.00095058
0.030658,0.013795,0.014916
0.030748,0.0062227,0.008886
0.030839,-0.0013272,-0.0020405
0.03093,0.0094918,0.0049092
0.03102,0.014902,0.017573
0.031111,0.0017108,0.0031328
0.031202,0.00010239,-0.0025961
0.031293,0.0028774,0.00020024
0.031383,0.0046279,0.00071997
0.031474,0.0075332,0.0073496
0.031565,0.0062238,0.0058962
0.031655,-0.0018559,-0.0028809
0.031746,-0.0064792,-0.013214
0.031837,0.0055638,0.00054415
0.031927,0.0053122,0.0056234
0.032018,-0.0017965,-0.00091948
0.032109,-0.0022824,-0.0078067
0.0322,0.0061048,0.002845
0.03229,0.003326,0.0023328
0.032381,0.0026945,0.0024612
0.032472,0.00034371,0.00077119
0.032562,-0.0020232,-0.0036756
0.032653,0.0048769,-0.0024258
0.032744,0.015688,0.014198
0.032834,0.0088202,0.010496
0.032925,-0.0024038,-0.0023283
0.033016,-0.0022959,-0.0073685
0.033107,0.0037967,-0.0025564
0.033197,0.0082949,0.0031086
0.033288,0.0064319,0.0069037
0.033379,0.00097695,-0.0035684
0.033469,0.0029712,-0.0018947
0.03356,0.0037837,0.00011916
0.033651,0.0030976,-0.00040125
0.033741,-0.0023035,-0.0047061
0.033832,-0.00185,-0.0046805
0.033923,0.0023106,-0.0045053
0.034014,0.011034,0.0044662
0.034104,0.0093794,0.0093745
0.034195,0.0026094,0.00021506
0.034286,-0.0016119,-0.0029482
0.034376,-0.0027388,-0.0066317
0.034467,0.0048019,0.00096156
0.034558,0.008096,0.004518
0.034649,0.0054777,0.0046397
0.034739,-0.00058346,-0.0044124
0.03483,0.0069571,0.00055367
0.034921,0.0066538,0.0046978
0.035011,0.00084898,-0.0012407
0.035102,-0.00051313,-0.0035942
0.035193,0.0043484,-0.0022611
0.035283,0.0072445,0.0041955
0.035374,0.0060982,0.0011176
0.035465,0.010908,0.0071997
0.035556,0.00043341,-0.00066787
0.035646,-0.0017603,-0.0072821
0.035737,0.0055467,-0.00076686
0.035828,0.013048,0.012327
0.035918,0.00019008,0.0028527
0.036009,-0.00067056,-0.0064025
0.0361,0.0035362,-0.00012932
0.03619,0.0021946,-0.0028718
0.036281,0.0093428,0.0048031
0.036372,0.0071434,0.0094587
0.036463,-0.0015391,-0.0020378
0.036553,0.0026076,-0.003819
0.036644,0.01615,0.010634
0.036735,0.0051498,0.0081037
0.036825,0.00076149,-0.0042567
0.036916,0.0093798,0.0069605
0.037007,0.0038242,0.0010772
0.037098,0.0056629,0.0013323
0.037188,0.0082103,0.0064942
0.037279,0.0030721,0.0017056
0.03737,-0.0032473,-0.0084214
0.03746,0.0094402,0.0019166
0.037551,0.0065854,0.0058729
0.037642,0.0047812,-2.7075e-05
0.037732,-0.00023112,0.00011213
0.037823,-0.001776,-0.010508
0.037914,0.0030685,-0.0017419
0.038005,0.0054269,4.8895e-05
0.038095,0.0014978,0.0019559
0.038186,0.0011218,-0.0062482
0.038277,0.0097151,0.0084825
0.038367,0.0056232,0.0027913
0.038458,0.0028432,0.0019074
0.038549,-0.00040441,-0.0038463
0.038639,0.0091332,0.0057909
0.03873,0.0085859,0.005862
0.038821,0.0063685,0.0055121
0.038912,0.005482,0.0038312
0.039002,0.0047776,0.002706
0.039093,-0.00060705,-0.0027596
0.039184,0.0063099,0.0017539
0.039274,0.0051251,0.0054841
0.039365,-0.0023723,-0.0063867
0.039456,0.0018644,-0.0040382
0.039546,0.0091073,0.0039253
0.039637,-0.0011322,-0.0024792
0.039728,-0.00075118,-0.0086566
0.039819,0.00068474,-0.0035235
0.039909,0.0036986,-0.0026255
0.04,0.0054638,0.0024848
0.040091,0.0095548,0.0051743
0.040181,0.00081037,0.00071412
0.040272,-0.0013928,-0.0066666
0.040363,0.0053735,0.0031065
0.040454,0.0045286,5.7858e-06
0.040544,0.0055851,0.0040007
0.040635,0.0052857,-0.00068428
0.040726,0.012212,0.007349
0.040816,0.0068506,0.0044834
0.040907,0.011283,0.007777
0.040998,0.0019252,-0.00014204
0.041088,-0.0013045,-0.0075161
0.041179,-0.0024684,-0.008803
0.04127,0.0097481,-0.0013924
0.041361,0.013131,0.0092203
0.041451,0.011316,0.0049211
0.041542,0.0051507,0.0035981
0.041633,-0.0029449,-0.0093246
0.041723,-0.0032909,-0.0072483
0.041814,-0.0039381,-0.012003
0.041905,0.0046232,-0.0025837
0.041995,0.013203,0.0037403
0.042086,0.016396,0.015722
0.042177,0.0025039,0.00018922
0.042268,-0.00088397,-0.0060176
0.042358,-0.0020139,-0.0080839
0.042449,-0.00045659,-0.00614
0.04254,0.0076209,0.00023739
0.04263,0.011825,0.0091442
0.042721,0.011626,0.0072755
0.042812,0.010108,0.0034628
0.042902,0.0054883,0.00045958
0.042993,-0.0042487,-0.009684
0.043084,0.0001007,-0.0075822
0.043175,0.0079515,0.0030217
0.043265,0.011943,0.0076192
0.043356,0.010726,0.0062463
0.043447,0.00040526,-0.0060218
0.043537,0.0012017,-0.0088226
0.043628,0.0011757,-0.0041098
0.043719,0.0044525,0.0012572
0.04381,-0.0011728,-0.0042057
0.0439,0.0099297,0.0015222
0.043991,0.0048675,0.00071486
0.044082,0.005432,-0.003104
0.044172,-0.0015794,-0.0055818
0.044263,-0.00036675,-0.0084641
0.044354,-0.0034171,-0.0077278
0.044444,0.0036082,-0.0051123
0.044535,0.010301,0.0064996
0.044626,0.010087,0.0033397
0.044717,0.0072692,0.0025473
0.044807,-3.2397e-05,-0.0065047
0.044898,-0.0015725,-0.0055891
0.044989,0.00016539,-0.0071811
0.045079,0.0089092,0.0024216
0.04517,0.0075548,0.00078451
0.045261,0.011375,0.0035511
0.045351,0.0091874,0.0044685
0.045442,0.0084891,0.0021743
0.045533,0.0052312,0.00090796
0.045624,0.0029172,-0.0009627
0.045714,-0.00063377,-0.002389
0.045805,-5.6328e-06,-0.0073838
0.045896,0.0072393,-0.00016387
0.045986,0.0083604,0.00058998
0.046077,0.0050193,0.00039195
0.046168,-0.0043466,-0.0078343
0.046259,-0.0037659,-0.0091059
0.046349,-0.00076129,-0.0075001
0.04644,0.00036448,-0.0056651
0.046531,0.0009996,-0.0060663
0.046621,0.0018691,-0.0068911
0.046712,0.0063029,-0.0030426
0.046803,0.010147,0.003996
0.046893,0.0088667,0.0066181
0.046984,0.0021537,-7.0819e-05
0.047075,0.0070939,0.0017599
0.047166,0.0056787,0.003538
0.047256,0.0018983,-0.0038189
0.047347,0.0055988,-0.00092469
0.047438,0.006739,-0.00045449
0.047528,0.010808,0.0045943
0.047619,0.0086551,0.005179
0.04771,0.004692,0.0027306
0.0478,-0.0031457,-0.009879
0.047891,0.0056551,-0.0038638
0.047982,0.00094055,-0.0040586
0.048073,0.00080607,-0.00823
0.048163,0.0031934,-0.0022367
0.048254,0.0047323,-0.00070632
0.048345,0.0078869,0.0013792
0.048435,0.0088038,0.0065566
0.048526,0.0032673,0.0025256
0.048617,-0.0036292,-0.0079191
0.048707,0.009441,0.0024469
0.048798,0.0085136,0.010946
0.048889,-3.0165e-05,-0.0031186
0.04898,-0.00069773,-0.0046972
0.04907,0.0044207,-0.0030561
0.049161,0.0047843,0.0024474
0.049252,-0.0011843,-0.0048258
0.049342,0.0037927,-0.00047836
0.049433,-0.0024229,-0.0074177
0.049524,0.011603,0.0027031
0.049615,0.0018453,0.0049816
0.049705,0.0017839,-0.0049412
0.049796,-0.0030834,-0.0051899
0.049887,0.010109,-0.0019773
0.049977,0.0032093,0.0073356
0.050068,0.007459,-0.00043009
0.050159,0.0068957,0.014595
0.050249,-0.0015989,-0.0071511
0.05034,0.005951,0.0050143
0.050431,0.0046421,0.0032594
0.050522,0.00047797,0.0038121
0.050612,-0.0049383,-0.012812
0.050703,0.0099564,0.0051599
0.050794,-0.00088989,-0.0010978
0.050884,0.0044855,-0.0011163
0.050975,0.002158,0.0026221
0.051066,0.0041246,5.2761e-05
0.051156,-0.00084616,-0.001646
0.051247,0.0020886,2.1313e-05
0.051338,-0.008171,-0.0071379
0.051429,0.00072753,-0.0097294
0.051519,0.0023132,0.001975
0.05161,0.0057981,0.0022978
0.051701,-0.0015163,0.0019797
0.051791,0.0082676,0.0027071
0.051882,0.00062447,0.0070542
0.051973,-0.0020032,-0.0083439
0.052063,-0.0095826,-0.004218
0.052154,-0.0088486,-0.019685
0.052245,0.0034117,-0.00057911
0.052336,0.012753,0.0039933
0.052426,0.017732,0.023357
0.052517,-0.0013055,0.00013364
0.052608,0.0079917,0.0041168
0.052698,-0.0047554,-4.5467e-05
0.052789,-0.0050096,-0.011012
0.05288,0.0011712,-0.001201
0.052971,0.0091323,0.0053334
0.053061,0.0041923,0.0031795
0.053152,0.018197,0.010426
0.053243,0.0067049,0.016879
0.053333,-0.011162,-0.014236
0.053424,-0.0085417,-0.01373
0.053515,-0.0037026,-0.0054485
0.053605,-0.0072554,-0.008899
0.053696,0.0069397,-0.00071895
0.053787,-0.00027458,0.0017416
0.053878,-0.002515,-0.013458
0.053968,0.0053512,0.0027694
0.054059,-0.0028339,-0.0007443
0.05415,-0.0093921,-0.0079635
0.05424,-0.0044028,-0.010547
0.054331,0.0078015,0.0068237
0.054422,0.00077412,-0.0023275
0.054512,0.0051726,0.0020184
0.054603,-0.0009938,-0.00032013
0.054694,0.0070107,0.0016988
0.054785,0.0041463,0.0071628
0.054875,0.0088853,0.0081607
0.054966,0.0015409,0.0082153
0.055057,-0.0044997,-0.008407
0.055147,-0.00053314,-0.003905
0.055238,0.0026982,-0.0020791
0.055329,-0.0012729,-0.0017707
0.05542,-0.003351,-0.0080235
0.05551,0.0058838,0.003163
0.055601,-3.4344e-05,0.00072862
0.055692,-0.0020425,-0.0045658
0.055782,-0.0079498,-0.0084943
0.055873,-0.0078854,-0.011784
0.055964,-0.0082278,-0.010549
0.056054,-9.1249e-05,-0.0024762
0.056145,0.0016644,-0.0023748
0.056236,0.0081069,0.0037911
0.056327,0.007872,0.0088323
0.056417,0.00026601,0.0021585
0.056508,-0.0037757,-0.001722
0.056599,-0.0050587,-0.002197
0.056689,-0.0028708,-0.0050412
0.05678,-0.0026444,-0.004966
0.056871,0.0064267,0.0048808
0.056961,0.0031109,9.6837e-05
0.057052,0.0015141,-0.0014137
0.057143,-0.0045935,-0.0051209
0.057234,-0.0017499,-0.0032675
0.057324,-0.011822,-0.011258
0.057415,-0.00077701,-0.0079116
0.057506,5.147e-05,-0.0032023
0.057596,0.0027217,-0.0047886
0.057687,0.0031975,0.00066629
0.057778,0.0020992,-0.0029234
0.057868,-0.0036592,-0.0042321
0.057959,0.0029179,-0.00090453
0.05805,0.002899,0.0081195
0.058141,-0.0060426,-0.0072904
0.058231,0.00056495,-0.0032024
0.058322,-0.00091467,-0.0058555
0.058413,0.004585,8.9387e-05
0.058503,-0.00086408,-0.0034524
0.058594,0.0062301,0.0036123
0.058685,-0.0075537,-0.005666
0.058776,-0.0042683,-0.012331
0.058866,0.0011859,-0.0013152
0.058957,-0.0017525,-0.006425
0.059048,-0.0092074,-0.013621
0.059138,-0.0018612,-0.01228
0.059229,0.0048324,0.00063044
0.05932,0.00096287,-0.0032294
0.05941,0.0058396,0.0039079
0.059501,-0.0037711,-0.0044033
0.059592,-0.0026466,-0.0070757
0.059683,0.0055331,0.0024443
0.059773,0.0073371,0.0064131
0.059864,0.001699,0.0016325
0.059955,0.0010546,-0.0020654
0.060045,-0.0035414,-0.0047359
0.060136,-0.0082966,-0.013723
0.060227,-0.00079985,-0.0059757
0.060317,0.00042484,-0.0032937
0.060408,0.0026012,-0.00040795
0.060499,-0.00089518,-0.0034998
0.06059,0.0034071,-0.0017372
0.06068,0.00019012,-0.0012921
0.060771,-0.0087891,-0.012792
0.060862,-0.01215,-0.017035
0.060952,-0.0048242,-0.012203
0.061043,0.0028404,-0.00088046
0.061134,0.0059142,0.0037662
0.061224,0.0023659,0.0023183
0.061315,-0.0036186,-0.0061637
0.061406,-0.003659,-0.0074181
0.061497,0.0024553,-0.0017253
0.061587,0.0061316,0.0049514
0.061678,0.010037,0.0094178
0.061769,-0.0014329,0.00027426
0.061859,-0.0054462,-0.013103
0.06195,0.0019638,-0.0027516
0.062041,-0.000162,-0.0034372
0.062132,-0.0039916,-0.0051756
0.062222,-0.0016568,-0.0069179
0.062313,0.0087599,0.0064496
0.062404,-0.00060201,-0.00048931
0.062494,-0.0031246,-0.0080931
0.062585,-0.0052731,-0.0081895
0.062676,-0.0078985,-0.013091
0.062766,-0.0071637,-0.012643
0.062857,0.0023252,-0.0041613
0.062948,0.00019015,-0.0004139
0.063039,-0.0028285,-0.011784
0.063129,0.010327,0.0027704
0.06322,0.0033246,0.0042384
0.063311,-0.0035889,-0.0030936
0.063401,-0.0020555,-0.0023156
0.063492,-0.0014222,-0.0040915
0.063583,0.0062423,-0.0016972
0.063673,0.021258,0.015855
0.063764,0.0046301,0.011215
0.063855,-0.019951,-0.022379
0.063946,-0.00072338,-0.011132
0.064036,0.0062951,0.0046341
0.064127,0.0041553,-7.7645e-05
0.064218,0.0055089,0.0038791
0.064308,0.0081052,0.0057167
0.064399,0.0020835,-0.00036775
0.06449,0.0042022,-0.0024312
0.06458,0.00019859,0.0012427
0.064671,-0.016681,-0.018007
0.064762,-0.0084408,-0.017764
0.064853,0.0047205,0.0017922
0.064943,0.0066875,0.0028555
0.065034,0.0011441,0.0014291
0.065125,-0.0031214,-0.0088373
0.065215,-0.0011939,-0.0032209
0.065306,-0.0060559,-0.0071352
0.065397,-0.0017863,-0.0038344
0.065488,-0.0053318,-0.0096317
0.065578,0.0011834,-0.010443
0.065669,0.0079958,0.0019637
0.06576,0.0066445,0.0018912
0.06585,0.0026293,0.002188
0.065941,-0.0015363,-0.0041484
0.066032,0.0086121,0.0027919
0.066122,0.012274,0.012369
0.066213,0.0037831,0.0051744
0.066304,-0.0069121,-0.0071895
0.066395,-0.010953,-0.020662
0.066485,-0.0011265,-0.010311
0.066576,-0.0008255,-0.0047996
0.066667,0.0029154,-0.0023243
0.066757,-0.0090347,-0.0079513
0.066848,-0.0062507,-0.018002
0.066939,0.0005119,-0.0035901
0.067029,-0.0075103,-0.017463
0.06712,-0.0052477,-0.010649
0.067211,-0.010812,-0.020692
0.067302,0.0028908,-0.0064777
0.067392,0.00055266,-0.00080571
0.067483,0.0024552,-0.0064667
0.067574,-0.0038037,-0.0059491
0.067664,-0.0022171,-0.012185
0.067755,0.0045799,0.0057945
0.067846,-0.0025253,-0.0032445
0.067937,0.0023899,-0.00070515
0.068027,-0.00020933,-0.0081872
0.068118,0.012702,0.00084288
0.068209,0.0046937,0.0062259
0.068299,0.0034016,-0.005423
0.06839,0.0039158,0.0040765
0.068481,-0.00048512,-0.0085097
0.068571,0.0060153,0.0042418
0.068662,0.0037258,9.5335e-05
0.068753,0.014526,0.012682
0.068844,0.0061325,0.0081283
0.068934,0.0033832,0.00028432
0.069025,-0.006143,-0.0032074
0.069116,-0.006509,-0.013048
0.069206,-0.0077915,-0.0073509
0.069297,-0.0092637,-0.01436
0.069388,-0.001952,-0.0043759
0.069478,-0.0026595,-0.0054951
0.069569,-0.0023609,-0.0044947
0.06966,-0.0048951,-0.0067609
0.069751,-0.0086809,-0.0088561
0.069841,-0.013569,-0.01463
0.069932,-0.010921,-0.015738
0.070023,-0.0053652,-0.012649
0.070113,-0.0001426,-0.0036869
0.070204,0.00069092,-0.002614
0.070295,0.0017297,0.00045072
0.070385,0.0022501,0.0022586
0.070476,-0.0033427,-0.0016456
0.070567,-0.006553,-0.00638
0.070658,-0.0065211,-0.0078827
0.070748,0.0029192,-0.0015559
0.070839,0.0030322,-0.0030058
0.07093,0.010956,0.0056225
0.07102,0.0067602,0.0065524
